"customer_id","gender","age","marital_status","dependents","tenure_months","city","state","meal_kind","dietary","meal_type","cook_days_per_week","recipes_per_week","latest_discount_used_pct","uses_other_meal_kits","skips_last_3_months","delivery_issues_last_3mo","app_logins_per_month","recipe_rating","customer_service_rating","price_per_recipe","monthly_charges","total_charges","churn","IMP_income","M_income"
"HF_001187","F",43,"Single",2,58,"Chicago","IL","Veggie","Low Salt","Classic",5,6,0.51,"No",5,3,1,4,5,10.1,242.4,14059.2,0,86210,0
"HF_001188","M",18,"Married",0,39,"Evanston","IL","Meat & Veggie","Low Carb","Quick & Easy",7,3,0.85,"Yes",0,0,34,2,4,9.71,116.52,4544.28,0,191051.5,1
"HF_001189","M",76,"Married",2,59,"Miami","FL","Veggie","Low Calories","Classic",7,2,0.44,"No",4,0,4,4,5,9.63,77.04,4545.36,0,132103,0
"HF_001190","F",57,"Married",0,1,"San Francisco","CA","Pescatarian","Plant Based","Premium",1,6,0.07,"Yes",0,3,18,4,4,14.21,341.04,341.04,0,75590,0
"HF_001191","M",52,"Married",1,40,"Austin","TX","Pescatarian","High Protein","Classic",4,4,0.3,"Yes",5,2,28,2,3,11.53,184.48,7379.2,0,163119,1
"HF_001192","M",27,"Single",1,25,"San Francisco","CA","Pescatarian","Low Sugar","Quick & Easy",5,3,0.56,"No",1,2,12,4,3,8.98,107.76,2694,0,273795,0
"HF_001193","M",22,"Married",0,42,"Buffalo","NY","Meat & Veggie","High Protein","Classic",7,3,0.36,"Yes",5,1,4,4,5,10.4,124.8,5241.6,0,166389.5,1
"HF_001194","F",24,"Single",0,51,"Rochester","NY","Pescatarian","Plant Based","Premium",5,4,0.88,"No",5,3,27,5,5,10.96,175.36,8943.36,0,222306,0
"HF_001195","F",29,"Married",1,22,"Buffalo","NY","Pescatarian","High Protein","Classic",4,3,0.04,"No",5,0,44,5,2,10.44,125.28,2756.16,0,246702,0
"HF_001196","M",67,"Single",0,37,"San Francisco","CA","Veggie","Plant Based","Classic",4,5,0.71,"No",3,1,36,3,3,10.92,218.4,8080.8,0,133418,0
"HF_001197","F",31,"Single",3,39,"Oakland","CA","Veggie","High Protein","Classic",2,4,0.02,"No",0,2,9,1,3,11.06,176.96,6901.44,0,161119,0
"HF_001198","M",63,"Single",2,25,"Denver","CO","Pescatarian","Low Salt","Classic",5,3,0.22,"No",5,2,39,3,1,11.57,138.84,3471,0,162120,1
"HF_001199","M",62,"Single",0,7,"Brooklyn","NY","Pescatarian","Plant Based","Premium",4,5,0.03,"No",1,0,9,5,1,14.16,283.2,1982.4,0,145691,0
"HF_001200","M",44,"Single",0,34,"San Francisco","CA","Pescatarian","Low Carb","Quick & Easy",3,5,0.87,"No",0,3,42,3,1,10.19,203.8,6929.2,0,164806,0
"HF_001201","M",76,"Single",1,38,"Atlanta","GA","Pescatarian","Plant Based","Premium",4,6,0.71,"Yes",1,1,41,4,5,12.76,306.24,11637.12,1,180624,1
"HF_001202","F",59,"Married",2,28,"New York","NY","Pescatarian","Plant Based","Classic",6,2,0.73,"No",5,0,1,4,4,9.59,76.72,2148.16,0,110172,0
"HF_001203","F",77,"Single",0,26,"Brooklyn","NY","Veggie","Low Salt","Classic",4,4,0.09,"Yes",4,0,30,4,4,10.21,163.36,4247.36,0,157113,0
"HF_001204","F",31,"Single",1,39,"Brooklyn","NY","Pescatarian","Low Calories","Quick & Easy",2,6,0.14,"No",5,1,24,4,3,9.44,226.56,8835.84,0,186167,1
"HF_001205","M",24,"Single",1,23,"Dallas","TX","Veggie","Low Salt","Premium",4,3,0.56,"Yes",5,3,43,2,2,12.91,154.92,3563.16,0,64593,0
"HF_001206","F",42,"Single",1,54,"Charlotte","NC","Pescatarian","Low Carb","Quick & Easy",3,6,0.14,"No",2,0,4,4,5,11.26,270.24,14592.96,0,157544,1
"HF_001207","F",73,"Single",1,19,"San Francisco","CA","Veggie","High Protein","Premium",4,6,0.3,"No",3,0,26,5,3,13.37,320.88,6096.72,0,210512.5,1
"HF_001208","F",52,"Single",1,45,"Orlando","FL","Veggie","Plant Based","Premium",1,3,0.04,"No",1,0,18,4,5,13.05,156.6,7047,0,170699,1
"HF_001209","M",20,"Single",0,2,"Boston","MA","Veggie","Low Salt","Quick & Easy",4,2,0.17,"No",4,1,4,5,5,9.38,75.04,150.08,0,230033,0
"HF_001210","M",36,"Married",2,18,"New York","NY","Veggie","Low Carb","Premium",5,6,0.75,"Yes",2,3,16,3,2,10.75,258,4644,1,68045,0
"HF_001211","M",26,"Single",1,33,"Buffalo","NY","Meat & Veggie","Low Salt","Premium",5,4,0.85,"No",4,1,22,5,5,12.94,207.04,6832.32,0,127622,0
"HF_001212","F",71,"Single",0,35,"Oakland","CA","Pescatarian","High Protein","Premium",2,2,0.47,"Yes",2,1,11,5,1,12.08,96.64,3382.4,0,68992,0
"HF_001213","F",70,"Single",1,54,"Boston","MA","Meat & Veggie","Plant Based","Classic",3,3,0.33,"No",2,0,18,1,3,12.57,150.84,8145.36,0,276915,0
"HF_001214","F",57,"Single",1,16,"Portland","OR","Meat & Veggie","Low Carb","Quick & Easy",2,6,0.19,"No",2,3,20,3,2,10.35,248.4,3974.4,1,79017,0
"HF_001215","F",38,"Single",1,2,"Portland","OR","Meat & Veggie","Plant Based","Classic",4,2,0.5,"No",2,0,44,4,3,11.51,92.08,184.16,0,281162,0
"HF_001216","M",39,"Single",0,56,"San Diego","CA","Meat & Veggie","Low Salt","Quick & Easy",6,2,0.49,"Yes",0,3,8,3,2,10.46,83.68,4686.08,1,245536,0
"HF_001217","F",19,"Single",0,7,"Rochester","NY","Veggie","High Protein","Quick & Easy",3,5,0.66,"No",0,2,13,5,3,9.85,197,1379,0,191661,0
"HF_001218","F",32,"Married",1,56,"San Diego","CA","Veggie","Low Carb","Quick & Easy",3,6,0.25,"Yes",3,2,31,4,3,9.69,232.56,13023.36,0,245015,0
"HF_001219","F",40,"Married",2,48,"New York","NY","Meat & Veggie","Low Sugar","Premium",4,4,0.13,"No",5,3,43,3,3,12.44,199.04,9553.92,0,255521,0
"HF_001220","M",36,"Married",1,43,"Houston","TX","Pescatarian","Low Salt","Classic",6,6,0.65,"Yes",2,0,19,4,4,11.23,269.52,11589.36,0,159169,0
"HF_001221","M",71,"Married",2,38,"Denver","CO","Veggie","Plant Based","Quick & Easy",3,4,0.73,"No",5,1,3,3,4,9.06,144.96,5508.48,0,232509,0
"HF_001222","F",28,"Single",0,1,"Brooklyn","NY","Meat & Veggie","Low Sugar","Quick & Easy",5,3,0.09,"No",5,1,38,5,5,8.97,107.64,107.64,0,195422,0
"HF_001223","M",50,"Single",2,50,"San Diego","CA","Meat & Veggie","High Protein","Quick & Easy",5,6,0.85,"Yes",0,1,40,1,4,10.31,247.44,12372,0,174212,1
"HF_001224","M",50,"Married",1,1,"Boston","MA","Pescatarian","High Protein","Quick & Easy",4,2,0.63,"Yes",2,3,34,4,4,10.2,81.6,81.6,0,252990,0
"HF_001225","M",52,"Single",1,14,"Portland","OR","Meat & Veggie","Low Carb","Quick & Easy",5,2,0.94,"No",2,3,1,1,3,9.39,75.12,1051.68,1,105569,0
"HF_001226","F",23,"Single",0,13,"San Francisco","CA","Pescatarian","Low Calories","Quick & Easy",1,2,0.86,"No",0,3,15,3,3,9.61,76.88,999.44,0,69055,0
"HF_001227","F",57,"Single",0,42,"New York","NY","Meat & Veggie","Low Carb","Quick & Easy",7,6,0.36,"No",5,3,2,5,5,8.65,207.6,8719.2,0,190734,1
"HF_001228","F",32,"Single",0,35,"Oakland","CA","Meat & Veggie","Low Carb","Quick & Easy",7,3,0.86,"No",1,3,22,3,4,10.1,121.2,4242,0,112151,0
"HF_001229","F",21,"Single",3,18,"Atlanta","GA","Veggie","Low Salt","Classic",7,3,0.72,"No",5,1,34,5,3,11.55,138.6,2494.8,0,293436,0
"HF_001230","M",62,"Single",4,4,"San Diego","CA","Pescatarian","Low Carb","Quick & Easy",1,3,0.1,"No",1,0,25,4,2,11.89,142.68,570.72,0,174212,1
"HF_001231","M",33,"Single",0,32,"San Francisco","CA","Pescatarian","Low Salt","Quick & Easy",4,5,0.46,"No",5,3,18,4,5,9.39,187.8,6009.6,0,225660,0
"HF_001232","F",18,"Single",2,40,"San Diego","CA","Pescatarian","Plant Based","Quick & Easy",3,7,0.9,"Yes",5,2,5,4,2,11.04,309.12,12364.8,0,111062,0
"HF_001233","M",76,"Single",0,16,"Atlanta","GA","Pescatarian","High Protein","Quick & Easy",3,4,0.19,"No",4,1,6,3,2,9.84,157.44,2519.04,1,180624,1
"HF_001234","M",68,"Married",0,38,"Brooklyn","NY","Pescatarian","High Protein","Classic",2,5,0.37,"No",1,1,16,4,1,11.44,228.8,8694.4,1,295189,0
"HF_001235","F",32,"Single",1,46,"Los Angeles","CA","Veggie","High Protein","Quick & Easy",3,2,0.7,"No",3,0,1,4,2,9.89,79.12,3639.52,1,259145,0
"HF_001236","F",50,"Single",2,17,"Brooklyn","NY","Pescatarian","High Protein","Premium",1,2,0.67,"No",1,0,5,4,4,12.22,97.76,1661.92,0,189423,0
"HF_001237","M",20,"Single",1,43,"Brooklyn","NY","Pescatarian","High Protein","Quick & Easy",7,4,0.18,"Yes",0,3,35,3,3,10.01,160.16,6886.88,0,161351,0
"HF_001238","F",36,"Single",1,10,"Austin","TX","Meat & Veggie","Low Salt","Classic",7,2,0.94,"Yes",3,3,40,3,4,11.57,92.56,925.6,0,119693,0
"HF_001239","M",34,"Married",0,45,"Brooklyn","NY","Pescatarian","Low Carb","Quick & Easy",3,2,0.94,"No",5,3,11,4,4,10.68,85.44,3844.8,0,246663,0
"HF_001240","F",19,"Single",1,49,"San Diego","CA","Pescatarian","High Protein","Premium",7,3,0.57,"Yes",5,2,30,2,2,14.15,169.8,8320.2,0,174212,1
"HF_001241","M",20,"Married",3,24,"Denver","CO","Meat & Veggie","Low Carb","Classic",4,5,0.12,"No",2,3,33,4,3,12.98,259.6,6230.4,0,254481,0
"HF_001242","F",41,"Single",0,3,"Brooklyn","NY","Pescatarian","Low Sugar","Quick & Easy",1,2,0.81,"Yes",0,0,36,5,3,9.38,75.04,225.12,0,256216,0
"HF_001243","M",37,"Single",1,11,"San Francisco","CA","Veggie","Plant Based","Premium",3,5,0.5,"No",2,1,31,3,3,12.43,248.6,2734.6,0,210512.5,1
"HF_001244","M",37,"Single",1,18,"San Diego","CA","Meat & Veggie","Low Carb","Classic",2,5,0.08,"No",2,2,29,2,4,11.66,233.2,4197.6,0,264991,0
"HF_001245","F",24,"Single",2,54,"Portland","OR","Veggie","Low Carb","Premium",7,4,0.35,"No",4,2,2,1,5,12.88,206.08,11128.32,0,166870.5,1
"HF_001246","F",65,"Single",0,19,"Denver","CO","Veggie","Low Salt","Classic",5,6,0.25,"No",5,1,18,1,2,11.83,283.92,5394.48,0,286612,0
"HF_001247","F",36,"Married",0,34,"Seattle","WA","Meat & Veggie","Plant Based","Quick & Easy",5,4,0.64,"No",5,2,39,3,3,10.92,174.72,5940.48,0,173105.5,1
"HF_001248","F",66,"Married",1,15,"Los Angeles","CA","Veggie","Low Sugar","Quick & Easy",1,6,0.51,"No",4,3,16,4,3,9.93,238.32,3574.8,1,283604,0
"HF_001249","F",69,"Single",1,5,"Denver","CO","Pescatarian","Plant Based","Quick & Easy",7,7,0.65,"No",0,0,30,3,2,9.78,273.84,1369.2,1,163752,0
"HF_001250","F",58,"Married",0,17,"Buffalo","NY","Pescatarian","High Protein","Quick & Easy",1,2,0.88,"No",0,2,18,2,5,10.99,87.92,1494.64,0,251162,0
"HF_001251","M",63,"Married",2,19,"San Diego","CA","Meat & Veggie","Plant Based","Classic",1,5,0.23,"No",5,0,28,4,5,10.73,214.6,4077.4,0,181176,0
"HF_001252","F",47,"Single",0,5,"Austin","TX","Veggie","Low Sugar","Premium",4,3,0.62,"Yes",4,3,1,5,2,12.68,152.16,760.8,0,240594,0
"HF_001253","F",70,"Married",2,41,"New York","NY","Meat & Veggie","High Protein","Quick & Easy",4,1,0.31,"No",2,2,9,5,2,10.05,40.2,1648.2,0,125252,0
"HF_001254","F",24,"Single",1,26,"Charlotte","NC","Pescatarian","High Protein","Premium",2,5,0.21,"Yes",4,3,1,4,3,13.66,273.2,7103.2,0,137719,0
"HF_001255","M",60,"Married",3,50,"Denver","CO","Meat & Veggie","Low Sugar","Premium",6,5,0.43,"No",5,3,2,4,3,13.43,268.6,13430,0,222877,0
"HF_001256","F",54,"Single",0,56,"San Francisco","CA","Veggie","High Protein","Quick & Easy",2,6,0.14,"No",2,0,13,4,5,9.26,222.24,12445.44,0,269847,0
"HF_001257","F",75,"Married",3,48,"Atlanta","GA","Veggie","Low Salt","Classic",7,2,0.17,"No",3,2,13,4,2,12.27,98.16,4711.68,0,196255,0
"HF_001258","M",55,"Married",2,30,"Los Angeles","CA","Meat & Veggie","Plant Based","Classic",6,5,0.61,"No",4,3,12,5,2,11.66,233.2,6996,0,299890,0
"HF_001259","F",39,"Single",0,36,"Oakland","CA","Meat & Veggie","Low Salt","Quick & Easy",1,2,0.68,"No",3,2,24,4,4,10.53,84.24,3032.64,0,62996,0
"HF_001260","M",20,"Single",0,8,"Chicago","IL","Veggie","High Protein","Quick & Easy",6,3,0.47,"No",2,2,3,5,1,9.39,112.68,901.44,1,243587,0
"HF_001261","M",30,"Single",1,22,"Atlanta","GA","Meat & Veggie","Plant Based","Quick & Easy",6,4,0.1,"No",1,1,2,3,3,10.92,174.72,3843.84,0,193333,0
"HF_001262","M",61,"Married",2,39,"Denver","CO","Veggie","Plant Based","Classic",5,4,0.11,"No",1,0,27,4,3,11.33,181.28,7069.92,0,96157,0
"HF_001263","M",21,"Married",0,16,"Oakland","CA","Veggie","Plant Based","Premium",1,6,0.01,"Yes",5,3,44,3,3,12.58,301.92,4830.72,0,204325,0
"HF_001264","F",39,"Married",2,16,"Brooklyn","NY","Meat & Veggie","High Protein","Premium",4,5,1,"Yes",4,3,23,0,2,13.93,278.6,4457.6,1,204330,0
"HF_001265","F",77,"Married",0,37,"San Francisco","CA","Meat & Veggie","High Protein","Premium",7,4,0.74,"No",3,0,12,4,3,14.54,232.64,8607.68,0,211130,0
"HF_001266","M",43,"Single",2,7,"Charlotte","NC","Pescatarian","Low Calories","Quick & Easy",2,4,0.79,"Yes",0,3,14,5,5,10.12,161.92,1133.44,0,277782,0
"HF_001267","M",30,"Single",0,48,"Brooklyn","NY","Veggie","Low Calories","Classic",1,3,0,"Yes",0,3,40,5,2,12.56,150.72,7234.56,0,218244,0
"HF_001268","F",22,"Married",0,39,"Austin","TX","Pescatarian","High Protein","Quick & Easy",5,3,0.95,"No",4,3,6,2,2,9.31,111.72,4357.08,0,205134,0
"HF_001269","M",49,"Married",1,21,"Buffalo","NY","Meat & Veggie","Low Calories","Quick & Easy",2,3,0.1,"No",1,2,1,3,4,9.91,118.92,2497.32,0,90644,0
"HF_001270","F",52,"Married",1,26,"Oakland","CA","Meat & Veggie","Low Sugar","Premium",3,2,0.87,"No",2,1,30,2,3,11.91,95.28,2477.28,0,119602,0
"HF_001271","F",21,"Single",1,56,"Boston","MA","Pescatarian","Low Calories","Premium",3,5,0.97,"No",4,1,38,4,4,12.65,253,14168,0,75868,0
"HF_001272","F",36,"Single",0,6,"Evanston","IL","Pescatarian","Low Sugar","Quick & Easy",3,4,0.03,"No",4,0,38,5,4,9.97,159.52,957.12,0,239028,0
"HF_001273","M",66,"Married",1,53,"Charlotte","NC","Veggie","Low Carb","Premium",1,4,0.53,"No",4,0,36,0,2,12.22,195.52,10362.56,0,56166,0
"HF_001274","F",55,"Single",1,35,"Seattle","WA","Meat & Veggie","Low Salt","Classic",7,5,0.49,"Yes",4,1,34,1,3,11.55,231,8085,0,137972,0
"HF_001275","F",51,"Single",0,45,"Brooklyn","NY","Pescatarian","Low Carb","Quick & Easy",2,4,0.28,"No",4,1,33,3,1,9.68,154.88,6969.6,0,83264,0
"HF_001276","F",47,"Single",1,18,"Cambridge","MA","Meat & Veggie","Low Sugar","Premium",4,3,0.33,"Yes",4,3,28,3,4,14.16,169.92,3058.56,1,294995,0
"HF_001277","F",44,"Single",3,17,"Buffalo","NY","Veggie","Low Carb","Premium",1,3,0.7,"No",3,3,20,3,2,12.47,149.64,2543.88,1,68036,0
"HF_001278","F",42,"Single",2,10,"Oakland","CA","Veggie","Plant Based","Classic",6,5,0.43,"No",3,3,27,3,4,10.69,213.8,2138,0,53717,0
"HF_001279","F",34,"Married",0,20,"Brooklyn","NY","Pescatarian","High Protein","Quick & Easy",6,5,0.54,"No",5,2,30,4,3,11.64,232.8,4656,0,99605,0
"HF_001280","F",51,"Married",3,17,"Evanston","IL","Pescatarian","Low Salt","Premium",7,3,0.46,"No",0,3,31,3,5,14.76,177.12,3011.04,0,297635,0
"HF_001281","F",53,"Single",1,47,"Los Angeles","CA","Meat & Veggie","High Protein","Quick & Easy",7,5,1,"No",2,2,17,4,5,9.03,180.6,8488.2,0,150061,0
"HF_001282","F",18,"Single",3,16,"Cambridge","MA","Pescatarian","High Protein","Quick & Easy",7,4,0.03,"Yes",3,0,11,2,3,10.19,163.04,2608.64,0,165191.5,1
"HF_001283","F",29,"Married",0,27,"Portland","OR","Veggie","Low Carb","Quick & Easy",5,4,0.14,"No",2,2,1,4,1,9.72,155.52,4199.04,1,79011,0
"HF_001284","M",36,"Single",4,37,"Charlotte","NC","Veggie","High Protein","Quick & Easy",1,3,0.68,"Yes",1,1,18,3,1,10.2,122.4,4528.8,0,219565,0
"HF_001285","M",48,"Single",0,45,"Chicago","IL","Pescatarian","Low Sugar","Classic",4,4,0.4,"No",0,1,9,5,1,10.34,165.44,7444.8,0,188924,0
"HF_001286","F",51,"Single",0,31,"Rochester","NY","Meat & Veggie","Plant Based","Quick & Easy",3,6,0.99,"No",5,0,44,1,2,8.96,215.04,6666.24,0,182150.5,1
"HF_001287","F",21,"Married",0,21,"San Francisco","CA","Veggie","Low Carb","Quick & Easy",7,6,0.01,"No",3,0,38,4,1,10.26,246.24,5171.04,1,192609,0
"HF_001288","F",49,"Single",2,38,"Houston","TX","Veggie","Plant Based","Premium",2,5,0.67,"No",4,0,25,4,4,11.35,227,8626,0,92313,0
"HF_001289","F",37,"Single",1,26,"Dallas","TX","Meat & Veggie","Plant Based","Quick & Easy",7,4,1,"No",2,2,38,5,2,8.9,142.4,3702.4,0,148504,0
"HF_001290","M",57,"Single",1,58,"Brooklyn","NY","Pescatarian","Low Carb","Quick & Easy",7,6,0.72,"No",2,0,15,3,2,8.88,213.12,12360.96,0,81463,0
"HF_001291","M",50,"Married",0,12,"Los Angeles","CA","Pescatarian","High Protein","Premium",6,2,0.01,"Yes",3,1,10,1,1,14.07,112.56,1350.72,0,82391,0
"HF_001292","M",26,"Single",1,36,"Austin","TX","Veggie","Plant Based","Quick & Easy",4,3,0.88,"No",1,3,22,5,2,9.12,109.44,3939.84,0,91986,0
"HF_001293","F",20,"Married",0,54,"Cambridge","MA","Veggie","Plant Based","Premium",4,6,0.9,"No",1,1,33,3,4,12.85,308.4,16653.6,0,199629,0
"HF_001294","M",76,"Single",1,15,"Buffalo","NY","Veggie","High Protein","Classic",3,6,0.91,"No",4,3,4,3,4,10.04,240.96,3614.4,0,166389.5,1
"HF_001295","F",75,"Single",0,5,"New York","NY","Pescatarian","Plant Based","Premium",5,3,0.12,"Yes",5,3,24,3,3,10.92,131.04,655.2,1,250938,0
"HF_001296","F",27,"Single",0,55,"Charlotte","NC","Meat & Veggie","Low Calories","Classic",7,6,0.54,"No",3,1,24,4,3,10.8,259.2,14256,0,73389,0
"HF_001297","F",74,"Single",1,41,"Brooklyn","NY","Meat & Veggie","High Protein","Premium",6,3,0.93,"Yes",2,0,24,2,2,14.47,173.64,7119.24,0,164482,0
"HF_001298","F",53,"Single",2,18,"San Diego","CA","Pescatarian","High Protein","Premium",2,3,0.79,"No",2,0,39,1,3,12.23,146.76,2641.68,0,254481,0
"HF_001299","M",60,"Single",0,47,"Brooklyn","NY","Meat & Veggie","Low Calories","Premium",7,2,0.26,"No",0,3,8,4,4,13.08,104.64,4918.08,0,186167,1
"HF_001300","F",51,"Single",0,40,"Dallas","TX","Meat & Veggie","Low Carb","Premium",6,4,0.12,"Yes",1,2,32,1,2,13.88,222.08,8883.2,0,130546,0
"HF_001301","M",34,"Married",2,17,"Brooklyn","NY","Pescatarian","Low Sugar","Premium",7,5,0.91,"No",1,0,4,5,2,12.19,243.8,4144.6,0,217822,0
"HF_001302","F",30,"Married",0,37,"Boston","MA","Veggie","Low Carb","Quick & Easy",1,2,0.11,"Yes",2,3,34,1,4,9.98,79.84,2954.08,0,120054,0
"HF_001303","F",60,"Single",1,54,"Dallas","TX","Pescatarian","Plant Based","Quick & Easy",5,3,0.54,"Yes",3,0,2,2,5,10.08,120.96,6531.84,0,296856,0
"HF_001304","F",30,"Single",3,28,"Charlotte","NC","Pescatarian","High Protein","Premium",5,3,0.33,"No",1,1,40,3,3,14.81,177.72,4976.16,0,150908,0
"HF_001305","F",48,"Married",0,38,"Austin","TX","Veggie","Low Carb","Quick & Easy",4,6,0.86,"No",4,1,2,4,4,7.58,181.92,6912.96,1,295395,0
"HF_001306","M",21,"Single",1,59,"Miami","FL","Meat & Veggie","Low Carb","Premium",1,2,0.66,"No",3,1,30,4,1,12.01,96.08,5668.72,0,172839,0
"HF_001307","F",47,"Married",3,27,"New York","NY","Veggie","Plant Based","Premium",4,6,0.29,"No",3,0,3,3,2,12.94,310.56,8385.12,0,254481,0
"HF_001308","F",69,"Single",1,56,"Evanston","IL","Meat & Veggie","Low Calories","Classic",6,6,0.02,"No",4,3,28,3,2,11.87,284.88,15953.28,0,185031,0
"HF_001309","F",52,"Single",0,3,"Rochester","NY","Pescatarian","Plant Based","Premium",5,5,0.45,"Yes",5,3,25,5,3,13.59,271.8,815.4,0,125056,0
"HF_001310","F",74,"Single",1,57,"San Diego","CA","Pescatarian","Low Salt","Classic",1,4,0.09,"Yes",4,3,3,1,4,11.93,190.88,10880.16,0,174212,1
"HF_001311","M",71,"Married",1,44,"Charlotte","NC","Pescatarian","High Protein","Premium",5,4,0.79,"Yes",5,2,34,4,2,12.51,200.16,8807.04,0,138901,0
"HF_001312","F",29,"Single",0,23,"Los Angeles","CA","Meat & Veggie","High Protein","Quick & Easy",1,4,0.68,"No",3,0,10,4,1,10.14,162.24,3731.52,0,285223,0
"HF_001313","M",66,"Single",0,7,"Boston","MA","Meat & Veggie","Low Salt","Classic",4,2,0.76,"No",4,1,44,4,4,9.84,78.72,551.04,0,82106,0
"HF_001314","M",26,"Single",1,33,"Seattle","WA","Pescatarian","Low Carb","Premium",3,4,0,"No",3,1,32,3,1,12.99,207.84,6858.72,0,254481,0
"HF_001315","F",63,"Single",1,12,"Dallas","TX","Veggie","Low Salt","Quick & Easy",1,4,0.78,"No",0,3,29,2,0,8.41,134.56,1614.72,1,137742,0
"HF_001316","F",75,"Married",0,48,"Chicago","IL","Pescatarian","Low Carb","Classic",1,5,0.87,"No",1,0,13,3,5,11.53,230.6,11068.8,0,92267,0
"HF_001317","F",60,"Single",4,3,"Houston","TX","Veggie","Low Carb","Classic",4,7,0.01,"No",1,1,19,3,3,11.11,311.08,933.24,0,296220,0
"HF_001318","F",75,"Single",0,7,"Portland","OR","Meat & Veggie","Plant Based","Classic",3,6,0.33,"No",0,1,24,4,3,11.51,276.24,1933.68,0,166870.5,1
"HF_001319","F",62,"Married",1,48,"Seattle","WA","Meat & Veggie","Plant Based","Classic",6,5,0.49,"Yes",4,2,2,3,3,10.92,218.4,10483.2,1,145901,0
"HF_001320","M",43,"Married",1,2,"Evanston","IL","Pescatarian","High Protein","Premium",7,2,0.13,"No",4,1,37,1,5,13.65,109.2,218.4,0,128190,0
"HF_001321","F",32,"Married",2,59,"Orlando","FL","Meat & Veggie","Low Sugar","Classic",4,6,0.25,"Yes",4,1,20,2,2,12.04,288.96,17048.64,0,101319,0
"HF_001322","F",43,"Married",1,56,"Charlotte","NC","Veggie","Low Carb","Classic",1,2,0.79,"No",4,1,2,5,2,8.35,66.8,3740.8,0,119829,0
"HF_001323","M",61,"Single",0,34,"Boston","MA","Meat & Veggie","Low Carb","Classic",4,3,0.43,"No",1,3,14,5,4,12.54,150.48,5116.32,0,141527,0
"HF_001324","F",40,"Single",0,30,"Austin","TX","Meat & Veggie","Low Salt","Classic",6,2,0.12,"Yes",4,0,1,4,5,9.89,79.12,2373.6,0,163119,1
"HF_001325","F",71,"Married",3,3,"New York","NY","Meat & Veggie","Plant Based","Classic",7,2,0.36,"No",0,2,19,2,5,11.72,93.76,281.28,0,190734,1
"HF_001326","M",41,"Married",1,27,"Charlotte","NC","Veggie","Plant Based","Quick & Easy",5,4,0.05,"No",3,1,10,4,3,9.27,148.32,4004.64,0,299856,0
"HF_001327","F",76,"Single",1,1,"Brooklyn","NY","Meat & Veggie","Low Carb","Classic",1,2,0.32,"No",1,0,15,5,4,10.03,80.24,80.24,1,245962,0
"HF_001328","F",37,"Single",3,17,"Los Angeles","CA","Veggie","High Protein","Quick & Easy",2,5,0.56,"Yes",1,0,25,1,1,9.75,195,3315,0,76986,0
"HF_001329","F",74,"Single",1,37,"Miami","FL","Pescatarian","High Protein","Quick & Easy",2,2,0.7,"No",4,1,13,4,3,11.15,89.2,3300.4,0,104408,0
"HF_001330","F",19,"Single",4,35,"Orlando","FL","Meat & Veggie","Low Calories","Quick & Easy",2,4,0.09,"No",5,3,17,4,2,12.22,195.52,6843.2,1,97555,0
"HF_001331","F",75,"Single",2,34,"Charlotte","NC","Pescatarian","Low Salt","Quick & Easy",2,4,0.41,"Yes",4,0,9,4,3,9.94,159.04,5407.36,0,141013,0
"HF_001332","F",64,"Single",2,20,"Atlanta","GA","Pescatarian","Low Carb","Premium",4,4,0.26,"No",1,2,33,4,4,13.23,211.68,4233.6,0,234231,0
"HF_001333","M",20,"Single",0,42,"San Francisco","CA","Veggie","Plant Based","Premium",1,2,0.47,"Yes",4,0,38,4,4,12.42,99.36,4173.12,0,227727,0
"HF_001334","F",64,"Single",0,7,"Houston","TX","Pescatarian","Low Sugar","Quick & Easy",1,5,0.19,"Yes",2,2,36,1,4,9.69,193.8,1356.6,0,104934,0
"HF_001335","F",32,"Married",1,15,"Brooklyn","NY","Meat & Veggie","Low Sugar","Quick & Easy",2,5,0.05,"No",3,3,12,1,5,9.64,192.8,2892,1,210870,0
"HF_001336","F",40,"Single",1,14,"Los Angeles","CA","Pescatarian","Low Calories","Quick & Easy",7,3,0.89,"Yes",1,3,3,4,3,8.38,100.56,1407.84,0,124118,0
"HF_001337","M",22,"Married",0,51,"Austin","TX","Veggie","Plant Based","Premium",6,6,0.12,"No",3,0,14,4,3,11.88,285.12,14541.12,0,95978,0
"HF_001338","F",75,"Married",1,14,"Brooklyn","NY","Veggie","Plant Based","Classic",3,6,0.01,"No",1,2,21,2,3,10.04,240.96,3373.44,1,234535,0
"HF_001339","F",51,"Married",1,29,"Denver","CO","Veggie","Plant Based","Quick & Easy",6,5,0.56,"No",3,1,16,5,4,10.33,206.6,5991.4,0,162120,1
"HF_001340","F",24,"Single",0,17,"Chicago","IL","Veggie","Low Sugar","Quick & Easy",6,6,0.93,"No",3,1,1,3,4,8.34,200.16,3402.72,0,172993,0
"HF_001341","F",28,"Single",0,48,"Brooklyn","NY","Veggie","Low Carb","Quick & Easy",3,3,0.98,"Yes",0,1,4,2,3,8.94,107.28,5149.44,0,82318,0
"HF_001342","F",46,"Single",0,51,"Orlando","FL","Veggie","Plant Based","Premium",6,4,0.12,"No",0,0,31,3,2,13.1,209.6,10689.6,0,170699,1
"HF_001343","M",49,"Single",2,59,"Houston","TX","Veggie","Low Calories","Quick & Easy",2,2,0.1,"No",1,3,33,0,5,11.88,95.04,5607.36,0,111083,0
